Make it json ready  so that Cursor can process in a single chat window
OBJECTID	ID_0	ISO	NAME_0	ID_1	NAME_1	ID_2	NAME_2	ID_3	NAME_3	CCN_3	CCA_3	TYPE_3	ENGTYPE_3	NL_NAME_3	VARNAME_3	ORIG_FID	Latitude_N	Longitude_E 
197	105	IND	India	5	Bihar	73	Jamui	197	Jamui	0	 	Taluk	Taluk	 	 	196	24.78548597	86.28854756
198	105	IND	India	5	Bihar	74	Jehanabad	198	Jahanabad	0	 	Taluk	Taluk	 	 	197	25.15618328	85.02165589
199	105	IND	India	5	Bihar	75	Kaimur	199	Bhabua	0	 	Taluk	Taluk	 	Bhabhua	198	24.9927341	83.59852973
200	105	IND	India	5	Bihar	76	Katihar	200	Katihar	0	 	Taluk	Taluk	 	 	199	25.54515934	87.63888289
201	105	IND	India	5	Bihar	77	Khagaria	201	Khagaria	0	 	Taluk	Taluk	 	 	200	25.45287004	86.70855522
202	105	IND	India	5	Bihar	78	Kishanganj	202	Kishanganj	0	 	Taluk	Taluk	 	 	201	26.29534148	87.92908781
203	105	IND	India	5	Bihar	79	Lakhisarai	203	Lakhisarai	0	 	Taluk	Taluk	 	 	202	25.15973786	86.12817375
204	105	IND	India	5	Bihar	80	Madhepura	204	Kishanganj	0	 	Taluk	Taluk	 	Udakishanganj	203	25.6091226	86.93906475
205	105	IND	India	5	Bihar	80	Madhepura	205	Madhepura	0	 	Taluk	Taluk	 	 	204	25.95725307	86.85923244
206	105	IND	India	5	Bihar	81	Madhubani	206	Benipatti	0	 	Taluk	Taluk	 	 	205	26.48015587	85.92274762
207	105	IND	India	5	Bihar	81	Madhubani	207	Jhanjharpur	0	 	Taluk	Taluk	 	 	206	26.29510018	86.30163002
208	105	IND	India	5	Bihar	81	Madhubani	208	Madhubani	0	 	Taluk	Taluk	 	 	207	26.438665	86.166291
209	105	IND	India	5	Bihar	82	Munger	209	Munger	0	 	Taluk	Taluk	 	 	208	25.21113816	86.52696012
210	105	IND	India	5	Bihar	83	Muzaffarpur	210	Muzaffarpur	0	 	Taluk	Taluk	 	Purba muzaffarpur	209	26.16683334	85.50934784
211	105	IND	India	5	Bihar	83	Muzaffarpur	211	n.a. ( 542)	0	 	Taluk	Taluk	 	 	210	26.13873582	85.14232293
212	105	IND	India	5	Bihar	84	Nalanda	212	Bihar Sharif	0	 	Taluk	Taluk	 	 	211	25.19966107	85.5404774
213	105	IND	India	5	Bihar	84	Nalanda	213	Hilsa	0	 	Taluk	Taluk	 	 	212	25.25636832	85.29905864
214	105	IND	India	5	Bihar	85	Nawada	214	Nawada	0	 	Taluk	Taluk	 	 	213	24.81098566	85.58705663
215	105	IND	India	5	Bihar	86	Pashchim Champaran	215	Bettiah	0	 	Taluk	Taluk	 	 	214	27.07950177	84.33676697
216	105	IND	India	5	Bihar	87	Patna	216	Barh	0	 	Taluk	Taluk	 	 	215	25.41426818	85.75373418
217	105	IND	India	5	Bihar	87	Patna	217	Danapur	0	 	Taluk	Taluk	 	 	216	25.49091861	84.88552578
218	105	IND	India	5	Bihar	87	Patna	218	Masaurhi	0	 	Taluk	Taluk	 	 	217	25.38598341	85.06275793
219	105	IND	India	5	Bihar	87	Patna	219	n.a. ( 652)	0	 	Taluk	Taluk	 	 	218	25.51807368	85.20097219
220	105	IND	India	5	Bihar	88	Purba Champaran	220	Dhaka	0	 	Taluk	Taluk	 	Sikarahana	219	26.59798276	85.12099863
221	105	IND	India	5	Bihar	88	Purba Champaran	221	Motihari	0	 	Taluk	Taluk	 	 	220	26.63205482	84.81458648
222	105	IND	India	5	Bihar	89	Purnia	222	Purnia	0	 	Taluk	Taluk	 	 	221	25.81612158	87.40051472
223	105	IND	India	5	Bihar	90	Rohtas	223	Sasaram	0	 	Taluk	Taluk	 	 	222	24.98065579	84.01973522
224	105	IND	India	5	Bihar	91	Saharsa	224	Saharsa	0	 	Taluk	Taluk	 	 	223	25.81692386	86.58260747
225	105	IND	India	5	Bihar	92	Samastipur	225	Dalsing Sarai	0	 	Taluk	Taluk	 	 	224	25.69198581	85.74970067
226	105	IND	India	5	Bihar	92	Samastipur	226	Rusera	0	 	Taluk	Taluk	 	 	225	25.76967959	86.26909447
227	105	IND	India	5	Bihar	92	Samastipur	227	Samastipur	0	 	Taluk	Taluk	 	 	226	25.95058082	85.75522614
228	105	IND	India	5	Bihar	93	Saran	228	Chhapra	0	 	Taluk	Taluk	 	 	227	25.90619844	84.81697681
229	105	IND	India	5	Bihar	94	Sheikhpura	229	Sheikhpura	0	 	Taluk	Taluk	 	 	228	25.13154554	85.81459535
230	105	IND	India	5	Bihar	95	Sheohar	230	Sheohar	0	 	Taluk	Taluk	 	 	229	26.48482589	85.3226819
231	105	IND	India	5	Bihar	96	Sitamarhi	231	n.a. ( 455)	0	 	Taluk	Taluk	 	 	230	26.62015272	85.63509034
232	105	IND	India	5	Bihar	96	Sitamarhi	232	Sitamarhi	0	 	Taluk	Taluk	 	Paschim sitamarhi	231	26.51328237	85.50330734
233	105	IND	India	5	Bihar	97	Siwan	233	Siwan	0	 	Taluk	Taluk	 	 	232	26.16285387	84.38079575
234	105	IND	India	5	Bihar	98	Supaul	234	Birpur	0	 	Taluk	Taluk	 	 	233	26.33846609	86.9013431
235	105	IND	India	5	Bihar	98	Supaul	235	Supaul	0	 	Taluk	Taluk	 	 	234	26.16548201	86.69476346
236	105	IND	India	5	Bihar	99	Vaishali	236	Hajipur	0	 	Taluk	Taluk	 	 	235	25.76301903	85.36202549
237	105	IND	India	6	Chandigarh	100	Chandigarh	237	Chandigarh	0	 	Taluk	Taluk	 	 	236	30.73383893	76.76827809
238	105	IND	India	7	Chhattisgarh	101	Baloda Bazar	238	Baloda Bazar	0	 	Taluk	Taluk	 	 	237	21.59084478	82.19654262
239	105	IND	India	7	Chhattisgarh	101	Baloda Bazar	239	Bhatapara	0	 	Taluk	Taluk	 	 	238	21.7675595	82.0230313
240	105	IND	India	7	Chhattisgarh	101	Baloda Bazar	240	Bilaigarh	0	 	Taluk	Taluk	 	 	239	21.61208772	82.79359165
241	105	IND	India	7	Chhattisgarh	101	Baloda Bazar	241	Kasdol	0	 	Taluk	Taluk	 	 	240	21.48149572	82.47939491
242	105	IND	India	7	Chhattisgarh	101	Baloda Bazar	242	Simga	0	 	Taluk	Taluk	 	 	241	21.63671802	81.86305473
243	105	IND	India	7	Chhattisgarh	102	Balod	243	Balod	0	 	Taluk	Taluk	 	 	242	20.68736019	81.15663847
244	105	IND	India	7	Chhattisgarh	103	Balrampur	244	Ambikapur	0	 	Taluk	Taluk	 	 	243	23.34541942	83.37322276
245	105	IND	India	7	Chhattisgarh	103	Balrampur	245	Kusmi	0	 	Taluk	Taluk	 	Samri	244	23.36559421	83.80609196
246	105	IND	India	7	Chhattisgarh	103	Balrampur	246	Ramanuj Ganj	0	 	Taluk	Taluk	 	Pal	245	23.75288318	83.36262237
247	105	IND	India	7	Chhattisgarh	104	Bastar	247	Jagdalpur	0	 	Taluk	Taluk	 	 	246	19.10240318	81.86498716
248	105	IND	India	7	Chhattisgarh	104	Bastar	248	n.a. ( 1547)	0	 	Taluk	Taluk	 	 	247	19.2338576	81.31901891
249	105	IND	India	7	Chhattisgarh	104	Bastar	249	n.a. ( 1608)	0	 	Taluk	Taluk	 	 	248	18.6740744	81.81697299
250	105	IND	India	7	Chhattisgarh	105	Bemetara	250	Bemetara	0	 	Taluk	Taluk	 	 	249	21.70722732	81.5193119
251	105	IND	India	7	Chhattisgarh	106	Bijapur	251	Bijapur	0	 	Taluk	Taluk	 	 	250	18.83828443	80.76853319
252	105	IND	India	7	Chhattisgarh	107	Bilaspur	252	Bilaspur	0	 	Taluk	Taluk	 	 	251	22.02919252	82.2321008
253	105	IND	India	7	Chhattisgarh	107	Bilaspur	253	Kota	0	 	Taluk	Taluk	 	 	252	22.41359259	82.04528427
254	105	IND	India	7	Chhattisgarh	107	Bilaspur	254	n.a. ( 1152)	0	 	Taluk	Taluk	 	 	253	22.2408145	82.99752264
255	105	IND	India	7	Chhattisgarh	107	Bilaspur	255	Pendra Road	0	 	Taluk	Taluk	 	 	254	22.80438686	81.99321454
256	105	IND	India	7	Chhattisgarh	107	Bilaspur	256	Takhatpur	0	 	Taluk	Taluk	 	 	255	22.15310684	81.96119453
257	105	IND	India	7	Chhattisgarh	108	Dantewada	257	Dantewara	0	 	Taluk	Taluk	 	 	256	18.81787279	81.37552468
258	105	IND	India	7	Chhattisgarh	109	Dhamtari	258	Dhamtari	0	 	Taluk	Taluk	 	 	257	20.55308211	81.80334764
259	105	IND	India	7	Chhattisgarh	110	Durg	259	Durg	0	 	Taluk	Taluk	 	 	258	21.1518272	81.35495142
260	105	IND	India	7	Chhattisgarh	111	Gariaband	260	Bindra Nawagarh	0	 	Taluk	Taluk	 	 	259	20.3697134	82.26070145
261	105	IND	India	7	Chhattisgarh	112	Janjgir-Champa	261	Champa	0	 	Taluk	Taluk	 	 	260	21.94356067	82.73492463
262	105	IND	India	7	Chhattisgarh	112	Janjgir-Champa	262	Janjgir	0	 	Taluk	Taluk	 	 	261	21.95531889	82.51652532
263	105	IND	India	7	Chhattisgarh	112	Janjgir-Champa	263	Sakti	0	 	Taluk	Taluk	 	 	262	21.84727881	83.02672577
264	105	IND	India	7	Chhattisgarh	113	Jashpur	264	Bagicha	0	 	Taluk	Taluk	 	 	263	22.92625915	83.72481532
265	105	IND	India	7	Chhattisgarh	113	Jashpur	265	Jashpurnagar	0	 	Taluk	Taluk	 	Jashpur	264	22.77995743	84.01778456
266	105	IND	India	7	Chhattisgarh	113	Jashpur	266	Pathalgaon	0	 	Taluk	Taluk	 	 	265	22.49604895	83.689785
267	105	IND	India	7	Chhattisgarh	114	Kabeerdham	267	Kawardha	0	 	Taluk	Taluk	 	 	266	22.01928257	81.14789005
268	105	IND	India	7	Chhattisgarh	114	Kabeerdham	268	Pandaria	0	 	Taluk	Taluk	 	 	267	22.285984	81.40109942
269	105	IND	India	7	Chhattisgarh	115	Kondagaon	269	Kondagaon	0	 	Taluk	Taluk	 	 	268	19.7400777	81.65719917
270	105	IND	India	7	Chhattisgarh	116	Korba	270	Katghora	0	 	Taluk	Taluk	 	 	269	22.60939557	82.43107007
271	105	IND	India	7	Chhattisgarh	116	Korba	271	Korba	0	 	Taluk	Taluk	 	 	270	22.41748521	82.86045826
272	105	IND	India	7	Chhattisgarh	117	Koriya	272	Baikunthpur	0	 	Taluk	Taluk	 	 	271	23.46831355	82.4887819
273	105	IND	India	7	Chhattisgarh	117	Koriya	273	Bharatpur	0	 	Taluk	Taluk	 	 	272	23.68693594	81.94608804
274	105	IND	India	7	Chhattisgarh	117	Koriya	274	Manendragarh	0	 	Taluk	Taluk	 	 	273	23.08329532	82.43366814
275	105	IND	India	7	Chhattisgarh	118	Mahasamund	275	Mahasamund	0	 	Taluk	Taluk	 	 	274	21.12083709	82.33957688
276	105	IND	India	7	Chhattisgarh	118	Mahasamund	276	Seraipali	0	 	Taluk	Taluk	 	 	275	21.30554656	82.93177356
277	105	IND	India	7	Chhattisgarh	119	Mungeli	277	Mungeli	0	 	Taluk	Taluk	 	 	276	22.09642812	81.75385284
278	105	IND	India	7	Chhattisgarh	120	Narayanpur	278	Narainpur	0	 	Taluk	Taluk	 	 	277	19.49573366	81.08209991
279	105	IND	India	7	Chhattisgarh	121	Raigarh	279	Dharmjaygarh	0	 	Taluk	Taluk	 	 	278	22.46735191	83.22797947
280	105	IND	India	7	Chhattisgarh	121	Raigarh	280	Gharghoda	0	 	Taluk	Taluk	 	 	279	22.24337328	83.46189936
281	105	IND	India	7	Chhattisgarh	121	Raigarh	281	n.a. ( 1156)	0	 	Taluk	Taluk	 	 	280	22.00170608	83.1101532
282	105	IND	India	7	Chhattisgarh	121	Raigarh	282	Raigarh	0	 	Taluk	Taluk	 	 	281	21.86730329	83.38134339
283	105	IND	India	7	Chhattisgarh	121	Raigarh	283	Sarangarh	0	 	Taluk	Taluk	 	 	282	21.55303762	83.17523444
284	105	IND	India	7	Chhattisgarh	122	Raipur	284	Raipur	0	 	Taluk	Taluk	 	 	283	21.28271679	81.81531482
285	105	IND	India	7	Chhattisgarh	122	Raipur	285	Rajim	0	 	Taluk	Taluk	 	 	284	20.94030548	82.01242919
286	105	IND	India	7	Chhattisgarh	123	Rajnandgaon	286	Chhuikhadan	0	 	Taluk	Taluk	 	 	285	21.63024573	80.92990385
287	105	IND	India	7	Chhattisgarh	123	Rajnandgaon	287	Dongargarh	0	 	Taluk	Taluk	 	 	286	21.18555985	80.72172787
288	105	IND	India	7	Chhattisgarh	123	Rajnandgaon	288	Khairagarh	0	 	Taluk	Taluk	 	 	287	21.39331329	80.93475024
289	105	IND	India	7	Chhattisgarh	123	Rajnandgaon	289	Raj Nandgaon	0	 	Taluk	Taluk	 	 	288	21.11173566	81.00338173
290	105	IND	India	7	Chhattisgarh	124	Sukma	290	Konta	0	 	Taluk	Taluk	 	 	289	18.25317936	81.34295825
291	105	IND	India	7	Chhattisgarh	125	Surajpur	291	Partabpur	0	 	Taluk	Taluk	 	 	290	23.55864277	83.07820289
292	105	IND	India	7	Chhattisgarh	125	Surajpur	292	Surajpur	0	 	Taluk	Taluk	 	 	291	23.19471177	83.05132484
293	105	IND	India	7	Chhattisgarh	126	Surguja	293	Ambikapur	0	 	Taluk	Taluk	 	 	292	22.92492813	83.03919745
294	105	IND	India	7	Chhattisgarh	126	Surguja	294	Lundra	0	 	Taluk	Taluk	 	 	293	23.13660001	83.40265658
295	105	IND	India	7	Chhattisgarh	126	Surguja	295	Sitapur	0	 	Taluk	Taluk	 	 	294	22.83689925	83.42854079
296	105	IND	India	7	Chhattisgarh	127	Uttar Bastar Kanker	296	Bhanupratappur	0	 	Taluk	Taluk	 	 	295	20.30454878	80.9840622
297	105	IND	India	7	Chhattisgarh	127	Uttar Bastar Kanker	297	Kanker	0	 	Taluk	Taluk	 	 	296	20.33080522	81.50963356
298	105	IND	India	7	Chhattisgarh	127	Uttar Bastar Kanker	298	n.a. ( 1475)	0	 	Taluk	Taluk	 	 	297	19.95763208	81.15937204
299	105	IND	India	7	Chhattisgarh	127	Uttar Bastar Kanker	299	Pakhanjur	0	 	Taluk	Taluk	 	 	298	19.95746297	80.67260487
300	105	IND	India	8	Dadra and Nagar Haveli	128	Dadra and Nagar Haveli	300	Silvassa	0	 	Taluk	Taluk	 	 	299	20.12789313	73.07573318
301	105	IND	India	9	Daman and Diu	129	Daman	301	Daman	0	 	Taluk	Taluk	 	 	300	20.395743	72.86227798
302	105	IND	India	9	Daman and Diu	130	Diu	302	Diu	0	 	Taluk	Taluk	 	 	301	20.72024233	70.94486237
303	105	IND	India	10	Goa	131	North Goa	303	Dicholi	0	 	Taluk	Taluk	 	 	302	15.53470635	74.00820923
304	105	IND	India	10	Goa	131	North Goa	304	Mapuca	0	 	Taluk	Taluk	 	Bardes	303	15.58411892	73.82599054
305	105	IND	India	10	Goa	131	North Goa	305	n.a. ( 1882)	0	 	Taluk	Taluk	 	 	304	15.51238265	73.86436844
306	105	IND	India	10	Goa	131	North Goa	306	Panaji	0	 	Taluk	Taluk	 	Goa	305	15.46735267	73.87810135
307	105	IND	India	10	Goa	131	North Goa	307	Pernem	0	 	Taluk	Taluk	 	 	306	15.69973314	73.81660302
308	105	IND	India	10	Goa	131	North Goa	308	Ponda	0	 	Taluk	Taluk	 	 	307	15.39656176	74.02515709
309	105	IND	India	10	Goa	131	North Goa	309	Valpoy	0	 	Taluk	Taluk	 	Satari	308	15.55663967	74.15321923
310	105	IND	India	10	Goa	132	South Goa	310	Chauri	0	 	Taluk	Taluk	 	Kankon	309	14.99942948	74.11311141
311	105	IND	India	10	Goa	132	South Goa	311	Madgaon	0	 	Taluk	Taluk	 	Sasashti	310	15.25646394	73.98448283
312	105	IND	India	10	Goa	132	South Goa	312	Quepem	0	 	Taluk	Taluk	 	 	311	15.13546827	74.06853485
313	105	IND	India	10	Goa	132	South Goa	313	Sambaji	0	 	Taluk	Taluk	 	Marmagao	312	15.38207738	73.88748
314	105	IND	India	10	Goa	132	South Goa	314	Sanguem	0	 	Taluk	Taluk	 	 	313	15.26043133	74.21369502
315	105	IND	India	11	Gujarat	133	Ahmadabad	315	Ahmadabad	0	 	Taluk	Taluk	 	Ahmadabad city	314	23.02404726	72.59373764
316	105	IND	India	11	Gujarat	133	Ahmadabad	316	Dhandhuka	0	 	Taluk	Taluk	 	 	315	22.27783149	72.02174049
317	105	IND	India	11	Gujarat	133	Ahmadabad	317	Dholka	0	 	Taluk	Taluk	 	 	316	22.73674999	72.40015677
318	105	IND	India	11	Gujarat	133	Ahmadabad	318	Sanand	0	 	Taluk	Taluk	 	 	317	22.95537897	72.30340874
319	105	IND	India	11	Gujarat	133	Ahmadabad	319	Viramgam	0	 	Taluk	Taluk	 	 	318	23.18836518	72.07625264
320	105	IND	India	11	Gujarat	134	Amreli	320	Amreli	0	 	Taluk	Taluk	 	 	319	21.58742627	71.18907385
321	105	IND	India	11	Gujarat	134	Amreli	321	Babra	0	 	Taluk	Taluk	 	 	320	21.87529995	71.2675369
322	105	IND	India	11	Gujarat	134	Amreli	322	Dhari	0	 	Taluk	Taluk	 	Dhari mahal	321	21.29899242	71.06641064
323	105	IND	India	11	Gujarat	134	Amreli	323	Jafarabad	0	 	Taluk	Taluk	 	Jafarabad mahal	322	20.8970936	71.26853943
324	105	IND	India	11	Gujarat	134	Amreli	324	Khambha	0	 	Taluk	Taluk	 	Khambha mahal	323	21.11627151	71.19409561
325	105	IND	India	11	Gujarat	134	Amreli	325	Kundla	0	 	Taluk	Taluk	 	 	324	21.30288756	71.43023415
326	105	IND	India	11	Gujarat	134	Amreli	326	Lathi	0	 	Taluk	Taluk	 	Lathi damnagar	325	21.70148149	71.45257485
327	105	IND	India	11	Gujarat	134	Amreli	327	Lilia	0	 	Taluk	Taluk	 	Lilia mahal	326	21.53375817	71.42710164
328	105	IND	India	11	Gujarat	134	Amreli	328	n.a. ( 1307)	0	 	Taluk	Taluk	 	 	327	21.28435841	70.88710022
329	105	IND	India	11	Gujarat	134	Amreli	329	n.a. ( 1370)	0	 	Taluk	Taluk	 	 	328	20.98079474	71.57719311
330	105	IND	India	11	Gujarat	134	Amreli	330	n.a. ( 1375)	0	 	Taluk	Taluk	 	 	329	20.9761313	71.64676911
331	105	IND	India	11	Gujarat	134	Amreli	331	Rajula	0	 	Taluk	Taluk	 	 	330	21.04487616	71.44659617
332	105	IND	India	11	Gujarat	134	Amreli	332	Vadia	0	 	Taluk	Taluk	 	Kunkavavvadia	331	21.61836266	70.97160538
333	105	IND	India	11	Gujarat	135	Anand	333	Anand	0	 	Taluk	Taluk	 	 	332	22.58695575	73.05023192
334	105	IND	India	11	Gujarat	135	Anand	334	Borsad	0	 	Taluk	Taluk	 	 	333	22.37660614	72.91988373
335	105	IND	India	11	Gujarat	135	Anand	335	Khambhat	0	 	Taluk	Taluk	 	 	334	22.38989964	72.56908134
336	105	IND	India	11	Gujarat	135	Anand	336	Petlad	0	 	Taluk	Taluk	 	 	335	22.51787314	72.77980392
337	105	IND	India	11	Gujarat	136	Aravalli	337	Bayad	0	 	Taluk	Taluk	 	 	336	23.2653323	73.29274828
338	105	IND	India	11	Gujarat	136	Aravalli	338	Bhiloda	0	 	Taluk	Taluk	 	 	337	23.73371177	73.30240114
339	105	IND	India	11	Gujarat	136	Aravalli	339	Meghraj	0	 	Taluk	Taluk	 	 	338	23.53604341	73.54299196
340	105	IND	India	11	Gujarat	136	Aravalli	340	Modasa	0	 	Taluk	Taluk	 	 	339	23.46647035	73.27815947
341	105	IND	India	11	Gujarat	137	Banas Kantha	341	Danta	0	 	Taluk	Taluk	 	 	340	24.20137841	72.84996154
342	105	IND	India	11	Gujarat	137	Banas Kantha	342	Dhanera	0	 	Taluk	Taluk	 	 	341	24.53488718	72.15993881
343	105	IND	India	11	Gujarat	137	Banas Kantha	343	Disa	0	 	Taluk	Taluk	 	 	342	24.28476476	72.07730413
344	105	IND	India	11	Gujarat	137	Banas Kantha	344	Diyodar	0	 	Taluk	Taluk	 	 	343	24.14091267	71.70523643
345	105	IND	India	11	Gujarat	137	Banas Kantha	345	Kankrej	0	 	Taluk	Taluk	 	 	344	23.99223341	71.86583289
346	105	IND	India	11	Gujarat	137	Banas Kantha	346	Palanpur	0	 	Taluk	Taluk	 	 	345	24.25617042	72.49304785
347	105	IND	India	11	Gujarat	137	Banas Kantha	347	Tharad	0	 	Taluk	Taluk	 	 	346	24.49048187	71.71577531
348	105	IND	India	11	Gujarat	137	Banas Kantha	348	Vadgam	0	 	Taluk	Taluk	 	 	347	24.01431692	72.50597382
349	105	IND	India	11	Gujarat	137	Banas Kantha	349	Vav	0	 	Taluk	Taluk	 	 	348	24.27693605	71.47502899
350	105	IND	India	11	Gujarat	138	Bharuch	350	Amod	0	 	Taluk	Taluk	 	 	349	21.95456541	72.91215807
351	105	IND	India	11	Gujarat	138	Bharuch	351	Ankleshwar	0	 	Taluk	Taluk	 	 	350	21.59368605	72.99252184
352	105	IND	India	11	Gujarat	138	Bharuch	352	Bharuch	0	 	Taluk	Taluk	 	 	351	21.77030968	72.98591739
353	105	IND	India	11	Gujarat	138	Bharuch	353	Hansot Mahal	0	 	Taluk	Taluk	 	 	352	21.54139531	72.77031145
354	105	IND	India	11	Gujarat	138	Bharuch	354	Jambusar	0	 	Taluk	Taluk	 	 	353	22.05085628	72.68989303
355	105	IND	India	11	Gujarat	138	Bharuch	355	Jhagadia	0	 	Taluk	Taluk	 	 	354	21.72443952	73.27296767
356	105	IND	India	11	Gujarat	138	Bharuch	356	Vagra	0	 	Taluk	Taluk	 	 	355	21.78881683	72.71966932
357	105	IND	India	11	Gujarat	138	Bharuch	357	Valia	0	 	Taluk	Taluk	 	 	356	21.57558645	73.38438988
358	105	IND	India	11	Gujarat	139	Bhavnagar	358	Bhavnagar	0	 	Taluk	Taluk	 	 	357	21.74237484	72.10560434
359	105	IND	India	11	Gujarat	139	Bhavnagar	359	Gariyadhar	0	 	Taluk	Taluk	 	 	358	21.53301896	71.62844813
360	105	IND	India	11	Gujarat	139	Bhavnagar	360	Ghogha	0	 	Taluk	Taluk	 	Ghogha mahal	359	21.68510382	72.27219203
361	105	IND	India	11	Gujarat	139	Bhavnagar	361	Mahuva	0	 	Taluk	Taluk	 	 	360	21.20077486	71.7586977
362	105	IND	India	11	Gujarat	139	Bhavnagar	362	n.a. ( 1154)	0	 	Taluk	Taluk	 	 	361	22.21861612	72.36673546
363	105	IND	India	11	Gujarat	139	Bhavnagar	363	n.a. ( 1198)	0	 	Taluk	Taluk	 	 	362	22.14061175	72.30524454
364	105	IND	India	11	Gujarat	139	Bhavnagar	364	n.a. ( 1199)	0	 	Taluk	Taluk	 	 	363	21.93356968	72.35581622
365	105	IND	India	11	Gujarat	139	Bhavnagar	365	n.a. ( 1202)	0	 	Taluk	Taluk	 	 	364	21.93208122	72.35666275
366	105	IND	India	11	Gujarat	139	Bhavnagar	366	n.a. ( 1232)	0	 	Taluk	Taluk	 	 	365	21.61375877	72.21167946
367	105	IND	India	11	Gujarat	139	Bhavnagar	367	Palitana	0	 	Taluk	Taluk	 	 	366	21.49457485	71.80990988
368	105	IND	India	11	Gujarat	139	Bhavnagar	368	Sihor	0	 	Taluk	Taluk	 	 	367	21.66276389	71.91055477
369	105	IND	India	11	Gujarat	139	Bhavnagar	369	Talaja	0	 	Taluk	Taluk	 	 	368	21.35404364	72.03783602
370	105	IND	India	11	Gujarat	139	Bhavnagar	370	Umrala	0	 	Taluk	Taluk	 	 	369	21.81238027	71.74684211
371	105	IND	India	11	Gujarat	139	Bhavnagar	371	Valabhipur	0	 	Taluk	Taluk	 	Valabhipur mahal	370	21.95071589	71.89600523
372	105	IND	India	11	Gujarat	140	Botad	372	Botad	0	 	Taluk	Taluk	 	 	371	22.22264542	71.55443001
373	105	IND	India	11	Gujarat	140	Botad	373	Gadhada	0	 	Taluk	Taluk	 	 	372	21.93351431	71.5806282
374	105	IND	India	11	Gujarat	141	Chhota Udaipur	374	Chhota Udaipur	0	 	Taluk	Taluk	 	 	373	22.09944124	74.07287216
375	105	IND	India	11	Gujarat	141	Chhota Udaipur	375	Jetpur Pavi	0	 	Taluk	Taluk	 	 	374	22.31820726	73.8410543
376	105	IND	India	11	Gujarat	141	Chhota Udaipur	376	Naswadi	0	 	Taluk	Taluk	 	 	375	22.02039848	73.83493423
377	105	IND	India	11	Gujarat	141	Chhota Udaipur	377	Sankheda	0	 	Taluk	Taluk	 	 	376	22.19463418	73.63992764
378	105	IND	India	11	Gujarat	141	Chhota Udaipur	378	Tilakwada	0	 	Taluk	Taluk	 	 	377	21.994198	73.61473272
379	105	IND	India	11	Gujarat	142	Dahod	379	Dahod	0	 	Taluk	Taluk	 	 	378	22.80397379	74.2996153
380	105	IND	India	11	Gujarat	142	Dahod	380	Devgadh Bariya	0	 	Taluk	Taluk	 	 	379	22.64729107	73.82334458
381	105	IND	India	11	Gujarat	142	Dahod	381	Jhalod	0	 	Taluk	Taluk	 	 	380	23.03887428	74.1668619
382	105	IND	India	11	Gujarat	142	Dahod	382	Limkheda	0	 	Taluk	Taluk	 	 	381	22.77690129	74.06328909
383	105	IND	India	11	Gujarat	143	Devbhumi Dwarka	383	Bhanvad	0	 	Taluk	Taluk	 	 	382	21.93312014	69.80248711
384	105	IND	India	11	Gujarat	143	Devbhumi Dwarka	384	Dwarka	0	 	Taluk	Taluk	 	Okhamandal	383	22.25037033	69.09388918
385	105	IND	India	11	Gujarat	143	Devbhumi Dwarka	385	Kalyanpur	0	 	Taluk	Taluk	 	 	384	22.05846088	69.38542401
386	105	IND	India	11	Gujarat	143	Devbhumi Dwarka	386	Khambhaliya	0	 	Taluk	Taluk	 	 	385	22.20967429	69.63938036
387	105	IND	India	11	Gujarat	144	Gandhinagar	387	Dahegam	0	 	Taluk	Taluk	 	 	386	23.16517237	72.88436087
388	105	IND	India	11	Gujarat	144	Gandhinagar	388	Gandhinagar	0	 	Taluk	Taluk	 	 	387	23.21689428	72.67441209
389	105	IND	India	11	Gujarat	144	Gandhinagar	389	Kalol	0	 	Taluk	Taluk	 	 	388	23.24675478	72.51537031
390	105	IND	India	11	Gujarat	145	Gir Somnath	390	Kodinar	0	 	Taluk	Taluk	 	 	389	20.84041963	70.78684754
391	105	IND	India	11	Gujarat	145	Gir Somnath	391	Talala	0	 	Taluk	Taluk	 	 	390	21.04259251	70.60817279
392	105	IND	India	11	Gujarat	145	Gir Somnath	392	Veraval	0	 	Taluk	Taluk	 	 	391	20.9085486	70.51152466
393	105	IND	India	11	Gujarat	146	Jamnagar	393	Dhrol	0	 	Taluk	Taluk	 	 	392	22.52802085	70.47250808
394	105	IND	India	11	Gujarat	146	Jamnagar	394	Jam Jodhpur	0	 	Taluk	Taluk	 	 	393	21.93946449	70.06809379
395	105	IND	India	11	Gujarat	146	Jamnagar	395	Jamnagar	0	 	Taluk	Taluk	 	 	394	22.42042083	70.14349446
396	105	IND	India	11	Gujarat	146	Jamnagar	396	Jodiya	0	 	Taluk	Taluk	 	 	395	22.78813547	70.56204414
397	105	IND	India	11	Gujarat	146	Jamnagar	397	Kalavad	0	 	Taluk	Taluk	 	 	396	22.17138717	70.39053537
398	105	IND	India	11	Gujarat	146	Jamnagar	398	Lalpur	0	 	Taluk	Taluk	 	 	397	22.21676232	69.9664398
399	105	IND	India	11	Gujarat	146	Jamnagar	399	n.a. ( 1037)	0	 	Taluk	Taluk	 	 	398	22.88847513	70.4616748
400	105	IND	India	11	Gujarat	146	Jamnagar	400	n.a. ( 1049)	0	 	Taluk	Taluk	 	 	399	22.68629898	70.26351602
